"content","class"
"Put the half and half%2C vanilla bean pods and contents%2C and cardamom pods into a heavy pan and bring slowly to a boil. Remove from heat%2C cover%2C and let infuse for 20 minutes. Remove the cardamom pods.",1
"Beat the egg yolks and sugar until thick and pale. Gently reheat the half and half and beat a little of it into the egg yolks. Pour the egg mixture into the cream and return the pan to a low heat. Stir until the custard is thick enough to coat the back of a spoon%3B it should read about 170 degrees F. Do not let it boil%2C or you%27ll get pieces of scrambled egg.",1
"Whisk  water%2C salt%2C and sugar together in large bowl until sugar and salt dissolve. Add chicken%2C cover%2C and refrigerate for 1 hour. Remove chicken from brine and pat dry with paper towels. Set wire rack in rimmed baking sheet and line plate with triple layer of paper towels.",1
"Place 1/2 cup cornstarch in large zipper-lock bag. Beat egg%2C baking powder%2C and baking soda together in medium bowl%3B stir in buttermilk %28mixture will bubble and foam%29. Whisk remaining 1/2 cup cornstarch%2C cornmeal%2C garlic%2C paprika%2C cayenne%2C and 1 teaspoon salt together in shallow dish.",1
"Working with half of chicken at a time%2C place chicken in bag of cornstarch%2C seal bag%2C and shake bag to coat chicken. Using tongs%2C remove chicken pieces from bag%2C shaking off excess cornstarch%2C dip in buttermilk mixture%2C then coat with cornmeal mixture%2C pressing gently to adhere. Place dredged chicken on prepared wire rack%2C skin side up. Cover loosely with plastic wrap and let sit 30 minutes.",1
"Meanwhile%2C add oil to large Dutch oven until it measures about 2 inches deep%2C and heat over medium-high heat to 350 degrees. Adjust oven rack to middle position and heat oven to 200 degrees. Carefully place half of chicken in pot%2C skin side down%2C cover%2C and fry%2C stirring occasionally to prevent pieces from sticking together%2C until deep golden brown%2C 7 to 11 minutes. Adjust burner%2C if necessary%2C to maintain oil temperature between 300 and 325 degrees. %28After 4 minutes%2C check chicken pieces for even browning and rearrange if some pieces are browning faster than others.%29 Turn chicken pieces over and continue to cook until breast pieces register 160 degrees and drumsticks and/or thighs register 175 degrees%2C 6 to 8 minutes. %28Smaller pieces may cook faster than larger pieces. Remove pieces from pot as they reach correct temperature.%29 Drain chicken briefly on paper towel%u2013lined plate%2C then transfer to clean wire rack set in rimmed baking sheet and keep warm in oven.",1
"Return oil to 350 degrees and repeat with remaining chicken. Serve.",1
"Chill an Old Fashioned glass or small tumbler in your freezer.",1
"In a mixing glass%2C combine sugar%2C bitters%2C and water. Mix until sugar is dissolved%2C and add rye. Add plenty of ice%2C and stir for about 30 seconds.",1
"Pour pastis into your chilled glass%2C and rotate glass until the inside is well coated%3B discard the excess. Strain the liquid from your mixing glass into the serving glass. Twist a piece of lemon peel over the drink. Serve.",1
"Add a fried egg to it: Heat a small skillet over medium-high heat and swirl in one to two teaspoons bacon fat or butter. Crack one egg into the skillet and reduce heat to medium. I like to cover the skillet with a small lid at this point, as it seems to help the egg cook faster and more evenly. In one minute, you should have a perfect sunny-side-up egg. Season with salt and pepper, serve on top of a pile of bacon corn hash.",1
"Bump up the heat a little and add the corn to the skillet. Saute the potatoes and corn together until the corn gets a bit brown but stays fairly crisp, about 4 to 5 minutes. Add the drained bacon, and stir the mixture together until it’s evenly warm, about 1 more minute. Remove the skillet from the burner and sprinkle the scallions (reserving a couple spoonfuls if you’d like to use them as fried egg garnish) over the hash. In two minutes, they should be warm and mellowed. Season with more salt or pepper to taste, if needed.",1
"Heat the pan to medium/medium-high, making sure the bacon fat is nicely sizzly, then add your potatoes all at once in a single layer. Sprinkle them with 1/2 teaspoon table salt and several grinds of black pepper. Let them cook for a few minutes in one place and get a bit golden underneath before turning them over and moving them around. Repeat this process until the potatoes are browned on all sides; this takes about 20 minutes. Pour off any excess fat at this point.",1
"Toss bacon into a large skillet over medium heat, no need to heat the pan first. Let rest for a few minutes until it starts sizzling, then move the bits around so that they begin to brown evenly. Again, wait a couple minutes before shuffling the pieces around; you’re looking for them to get evenly golden and crisp. This should take about 10 minutes. Remove the bacon bits with a slotted spoon, leaving the drippings in the pan and transferring the bacon to paper towels to drain.",1
"Bake the bread for 30 to 35 minutes%2C until it%27s light golden brown. Test it for doneness by removing it from the pan and thumping it on the bottom %28it should sound hollow%29%2C or by measuring its interior temperature with a digital thermometer %28it should register 190%C2%B0F at the center of the loaf%29.",1
"Remove the bread from the oven%2C and cool it on a rack before slicing. Store the bread in a plastic bag at room temperature for several days%3B freeze for longer storage.",1
"Gently deflate the dough and transfer it to a lightly oiled work surface. Shape the dough into an 8%22 log.",1
"Place the log in a lightly greased 8 1%2F2%22 x 4 1%2F2%22 loaf pan%2C cover the pan loosely with lightly greased plastic wrap%2C and allow the bread to rise for about 60 minutes%2C until it%27s domed about 1%22 above the edge of the pan. A finger pressed into the dough should leave a mark that rebounds slowly. Towards the end of the rise%2C preheat your oven to 350%C2%B0F.",1
"Transfer the dough to a lightly greased bowl%2C cover the bowl%2C and allow the dough to rise until puffy though not necessarily doubled in bulk%2C about 1 to 2 hours%2C depending on the warmth of your kitchen. If you%27re using a bread machine%2C allow the machine to complete its cycle%2C then leave the dough in the machine until it%27s doubled in bulk%2C perhaps an additional 30 minutes or so.",1
"To make the dough%3A In a large bowl%2C combine all of the ingredients and stir until the dough starts to leave the sides of the bowl. Transfer the dough to a lightly greased surface%2C oil your hands%2C and knead it for 6 to 8 minutes%2C or until it begins to become smooth and supple. Or mix and knead the dough using an electric mixer or food processor%2C or in a bread machine set to the dough or manual cycle.",1
"Make finishing oil: Heat 2 to 3 tablespoons olive oil in a small sauce- or frying pan over medium-low heat with remaining clove of garlic, rosemary, a pinch or two of salt and pepper flakes, until sizzling; pull it off the heat as soon as the garlic is going to start taking on color. Drizzle this over bowls of pasta e ceci and eat it right away.",1
"In a medium-large heavy-bottomed pot or deep saute pan, heat 2 tablespoons olive oil until it shimmers. Add 2 smashed cloves of garlic and cook, stirring until it becomes lightly, barely browned but very fragrant. Stir in the tomato paste, salt, and pepper and cook them with the garlic for 30 seconds or so. Add the chickpeas, pasta, and boiling water. Stir to scrape up any browned bits on the bottom of the pot, lower the heat, and simmer until the pasta is cooked and a lot of the liquid has been absorbed, about 15 to 20 minutes. Taste and adjust seasoning and ladle into bowls.",1
"When all chicken pieces are browned%2C add raisins and blended almond and garlic. Cook%2C stirring frequently%2C until it forms a fragrant paste%2C about one minute. Return chicken and onions to dutch oven%2C and add yogurt. Stir well%2C and reduce heat to low. Cover dutch oven and cook until chicken is cooked through and tender%2C 25 to 30 minutes. Serve with a sprinkling of chopped cilantro.",1
"Add cardamom%2C cinnamon%2C and bay leaves to dutch oven%2C and stir constantly until fragrant%2C about 30 seconds. Add as many chicken pieces as will fit in one layer%2C and brown lightly on both sides%2C about two minutes on each side. Transfer browned chicken pieces to a plate and set aside.",1
"Place ginger%2C garlic and %C2%BC water in blender. Process until smooth.",1
"Add almonds%2C two more tablespoons of water%2C and process until smooth.",1
"Whisk together yogurt%2C garam masala%2C coriander%2C cayenne%2C and a pinch of salt in medium-sized bowl.",1
"Pour oil into large dutch oven set over medium heat. Add onions and cook until they are well browned%2C stirring often%2C about ten minutes. Remove onions with slotted spoon%2C trying to leave as much oil in dutch oven as possible. Set onions aside.",1
"Add dried chiles to large heavy-bottomed Dutch oven or stock pot and cook over medium-high heat, stirring frequently, until slightly darkened with intense, roasted aroma, 2 to 5 minutes. Do not allow to smoke. Remove chiles to small bowl and set aside. Alternatively, place dried chilies on a microwave-safe plate and microwave on high power in 15-second increments until pliable and toasted-smelling, about 30 seconds total. Transfer to a 2-quart microwave-safe liquid measuring cup or bowl. Add water and chipotle chilies, cover with plastic wrap, and microwave on high power until gently simmering, about 5 minutes. Remove from microwave and set aside. Transfer chilies and liquid to blender and blend, starting on the lowest possible setting and gradually increasing speed to high (make sure to hold the lid down with a clean kitchen towel or a potholder to prevent it from blowing out). Blend until smooth, about 1 minute.",1
