"content","class","begins_with_num"
"1/3 cup za'atar","2","1"
"2/3 cup za'atar","2","1"
"2 1/2 cup za'atar","2","1"
"2  cup za'atar","2","1"
"1  cup za'atar","2","1"
"1 2/3 cup za'atar","2","1"
"tbsp extra virgin olive oil","2","1"
"1/8 tbsp extra virgin olive oil","2","1"
"1/4 tbsp extra virgin olive oil","2","1"
"1/2 tbsp extra virgin olive oil","2","1"
"3/4 tbsp extra virgin olive oil","2","1"
"1/3 tbsp extra virgin olive oil","2","1"
"2/3 tbsp extra virgin olive oil","2","1"
"2 1/3 tbsp extra virgin olive oil","2","1"
"2 1/2 tbsp extra virgin olive oil","2","1"
"12 1/3 tbsp extra virgin olive oil","2","1"
"12 3/4 tbsp extra virgin olive oil","2","1"
"oz firm tofu, cut into cubes","2","1"
"1/8 oz firm tofu, cut into cubes","2","1"
"1/4 oz firm tofu, cut into cubes","2","1"
"1/2 oz firm tofu, cut into cubes","2","1"
"3/4 oz firm tofu, cut into cubes","2","1"
"1/3 oz firm tofu, cut into cubes","2","1"
"2/3 oz firm tofu, cut into cubes","2","1"
"12 1/8 oz firm tofu, cut into cubes","2","1"
"12 3/4 oz firm tofu, cut into cubes","2","1"
"1 1/2 oz firm tofu, cut into cubes","2","1"
"1 1/8 oz firm tofu, cut into cubes","2","1"
"tsp black peppercorn, freshly ground","2","1"
"1/8 tsp black peppercorn, freshly ground","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"1/3 tsp black peppercorn, freshly ground","2","1"
"2/3 tsp black peppercorn, freshly ground","2","1"
"tsp black peppercorn, freshly ground","2","1"
"1/8 tsp black peppercorn, freshly ground","2","1"
"6 1/4 tsp black peppercorn, freshly ground","2","1"
"6 1/8 tsp black peppercorn, freshly ground","2","1"
"tsp honey","2","1"
"1/8 tsp honey","2","1"
"1/4 tsp honey","2","1"
"1/2 tsp honey","2","1"
"3/4 tsp honey","2","1"
"1/3 tsp honey","2","1"
"2/3 tsp honey","2","1"
"12  tsp honey","2","1"
"12 2/3 tsp honey","2","1"
"2 2/3 tsp honey","2","1"
"2 1/3 tsp honey","2","1"
"tbsp lemon juice, freshly squeezed","2","1"
"1/8 tbsp lemon juice, freshly squeezed","2","1"
"1/4 tbsp lemon juice, freshly squeezed","2","1"
"1/2 tbsp lemon juice, freshly squeezed","2","1"
"3/4 tbsp lemon juice, freshly squeezed","2","1"
"1/3 tbsp lemon juice, freshly squeezed","2","1"
"2/3 tbsp lemon juice, freshly squeezed","2","1"
"1 2/3 tbsp lemon juice, freshly squeezed","2","1"
"1 1/2 tbsp lemon juice, freshly squeezed","2","1"
"4 1/4 tbsp lemon juice, freshly squeezed","2","1"
"4 1/2 tbsp lemon juice, freshly squeezed","2","1"
"tbsp miso paste","2","1"
"1/8 tbsp miso paste","2","1"
"1/4 tbsp miso paste","2","1"
"1/2 tbsp miso paste","2","1"
"3/4 tbsp miso paste","2","1"
"1/3 tbsp miso paste","2","1"
"2/3 tbsp miso paste","2","1"
"1 2/3 tbsp miso paste","2","1"
"1 1/2 tbsp miso paste","2","1"
"6 1/8 tbsp miso paste","2","1"
"6 1/3 tbsp miso paste","2","1"
"tbsp tahini","2","1"
"1/8 tbsp tahini","2","1"
"1/4 tbsp tahini","2","1"
"1/2 tbsp tahini","2","1"
"3/4 tbsp tahini","2","1"
"1/3 tbsp tahini","2","1"
"2/3 tbsp tahini","2","1"
"12 1/3 tbsp tahini","2","1"
"12  tbsp tahini","2","1"
"6 3/4 tbsp tahini","2","1"
"6  tbsp tahini","2","1"
"large grapefruit, cut into wedges with juice reserved","2","1"
"1/8 large grapefruit, cut into wedges with juice reserved","2","1"
"1/4 large grapefruit, cut into wedges with juice reserved","2","1"
"1/2 large grapefruit, cut into wedges with juice reserved","2","1"
"3/4 large grapefruit, cut into wedges with juice reserved","2","1"
"1/3 large grapefruit, cut into wedges with juice reserved","2","1"
"2/3 large grapefruit, cut into wedges with juice reserved","2","1"
"6 3/4 large grapefruit, cut into wedges with juice reserved","2","1"
"6 1/4 large grapefruit, cut into wedges with juice reserved","2","1"
"2 1/2 large grapefruit, cut into wedges with juice reserved","2","1"
"2 3/4 large grapefruit, cut into wedges with juice reserved","2","1"
"avocado, cut into chunks","2","1"
"1/8 avocado, cut into chunks","2","1"
"1/4 avocado, cut into chunks","2","1"
"1/2 avocado, cut into chunks","2","1"
"3/4 avocado, cut into chunks","2","1"
"1/3 avocado, cut into chunks","2","1"
"2/3 avocado, cut into chunks","2","1"
"2 1/4 avocado, cut into chunks","2","1"
"2  avocado, cut into chunks","2","1"
"12 1/3 avocado, cut into chunks","2","1"
"12 1/4 avocado, cut into chunks","2","1"
"oz spinach","2","1"
"1/8 oz spinach","2","1"
"1/4 oz spinach","2","1"
"1/2 oz spinach","2","1"
"3/4 oz spinach","2","1"
"1/3 oz spinach","2","1"
"2/3 oz spinach","2","1"
"4  oz spinach","2","1"
"4 2/3 oz spinach","2","1"
"3 2/3 oz spinach","2","1"
"3 1/3 oz spinach","2","1"
"cup fresh cilantro","2","1"
"1/8 cup fresh cilantro","2","1"
"1/4 cup fresh cilantro","2","1"
"1/2 cup fresh cilantro","2","1"
"3/4 cup fresh cilantro","2","1"
"1/3 cup fresh cilantro","2","1"
"2/3 cup fresh cilantro","2","1"
"2 1/8 cup fresh cilantro","2","1"
"2 1/3 cup fresh cilantro","2","1"
"3 3/4 cup fresh cilantro","2","1"
"3 1/2 cup fresh cilantro","2","1"
"tsp dried oregano","2","1"
"1/8 tsp dried oregano","2","1"
"1/4 tsp dried oregano","2","1"
"1/2 tsp dried oregano","2","1"
"3/4 tsp dried oregano","2","1"
"1/3 tsp dried oregano","2","1"
"2/3 tsp dried oregano","2","1"
"3 1/2 tsp dried oregano","2","1"
"3 1/4 tsp dried oregano","2","1"
"2 1/4 tsp dried oregano","2","1"
"2 1/8 tsp dried oregano","2","1"
"jalapeno, minced","2","1"
"1/8 jalapeno, minced","2","1"
"1/4 jalapeno, minced","2","1"
"1/2 jalapeno, minced","2","1"
"3/4 jalapeno, minced","2","1"
"1/3 jalapeno, minced","2","1"
"2/3 jalapeno, minced","2","1"
"4 1/3 jalapeno, minced","2","1"
"4 2/3 jalapeno, minced","2","1"
"3  jalapeno, minced","2","1"
"3 1/8 jalapeno, minced","2","1"
"large carrot, shredded","2","1"
"1/8 large carrot, shredded","2","1"
"1/4 large carrot, shredded","2","1"
"1/2 large carrot, shredded","2","1"
"3/4 large carrot, shredded","2","1"
"1/3 large carrot, shredded","2","1"
"2/3 large carrot, shredded","2","1"
"4 3/4 large carrot, shredded","2","1"
"4  large carrot, shredded","2","1"
"2 2/3 large carrot, shredded","2","1"
"2  large carrot, shredded","2","1"
"onion, sliced","2","1"
"1/8 onion, sliced","2","1"
"1/4 onion, sliced","2","1"
"1/2 onion, sliced","2","1"
"3/4 onion, sliced","2","1"
"1/3 onion, sliced","2","1"
"2/3 onion, sliced","2","1"
"6 1/4 onion, sliced","2","1"
"6 1/8 onion, sliced","2","1"
"3  onion, sliced","2","1"
"3 1/2 onion, sliced","2","1"
"head cabbage, sliced","2","1"
"1/8 head cabbage, sliced","2","1"
"1/4 head cabbage, sliced","2","1"
"1/2 head cabbage, sliced","2","1"
"3/4 head cabbage, sliced","2","1"
"1/3 head cabbage, sliced","2","1"
"2/3 head cabbage, sliced","2","1"
"1/3 head cabbage, sliced","2","1"
"1/8 head cabbage, sliced","2","1"
"6 1/2 head cabbage, sliced","2","1"
"6 1/4 head cabbage, sliced","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"6 1/3 tsp kosher salt","2","1"
"6 1/4 tsp kosher salt","2","1"
"1 1/2 tsp kosher salt","2","1"
"1 3/4 tsp kosher salt","2","1"
"tbsp sugar","2","1"
"1/8 tbsp sugar","2","1"
"1/4 tbsp sugar","2","1"
"1/2 tbsp sugar","2","1"
"3/4 tbsp sugar","2","1"
"1/3 tbsp sugar","2","1"
"2/3 tbsp sugar","2","1"
"2  tbsp sugar","2","1"
"2 2/3 tbsp sugar","2","1"
"12 3/4 tbsp sugar","2","1"
"12  tbsp sugar","2","1"
"cup water","2","1"
"1/8 cup water","2","1"
"1/4 cup water","2","1"
"1/2 cup water","2","1"
"3/4 cup water","2","1"
"1/3 cup water","2","1"
"2/3 cup water","2","1"
"3 3/4 cup water","2","1"
"3 1/2 cup water","2","1"
"1/3 cup water","2","1"
"1/2 cup water","2","1"
"cup apple cider vinegar","2","1"
"1/8 cup apple cider vinegar","2","1"
"1/4 cup apple cider vinegar","2","1"
"1/2 cup apple cider vinegar","2","1"
"3/4 cup apple cider vinegar","2","1"
"1/3 cup apple cider vinegar","2","1"
"2/3 cup apple cider vinegar","2","1"
"2 2/3 cup apple cider vinegar","2","1"
"2 1/2 cup apple cider vinegar","2","1"
"1 1/3 cup apple cider vinegar","2","1"
"1  cup apple cider vinegar","2","1"
"pinch fresh black peppercorn, ground","2","1"
"1/8 pinch fresh black peppercorn, ground","2","1"
"1/4 pinch fresh black peppercorn, ground","2","1"
"1/2 pinch fresh black peppercorn, ground","2","1"
"3/4 pinch fresh black peppercorn, ground","2","1"
"1/3 pinch fresh black peppercorn, ground","2","1"
"2/3 pinch fresh black peppercorn, ground","2","1"
"3  pinch fresh black peppercorn, ground","2","1"
"3 2/3 pinch fresh black peppercorn, ground","2","1"
"6 1/4 pinch fresh black peppercorn, ground","2","1"
"6 1/3 pinch fresh black peppercorn, ground","2","1"
"tsp table salt","2","1"
"1/8 tsp table salt","2","1"
"1/4 tsp table salt","2","1"
"1/2 tsp table salt","2","1"
"3/4 tsp table salt","2","1"
"1/3 tsp table salt","2","1"
"2/3 tsp table salt","2","1"
"2 1/2 tsp table salt","2","1"
"2  tsp table salt","2","1"
"3 3/4 tsp table salt","2","1"
"3 1/4 tsp table salt","2","1"
"tsp black peppercorn, freshly ground","2","1"
"1/8 tsp black peppercorn, freshly ground","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"1/3 tsp black peppercorn, freshly ground","2","1"
"2/3 tsp black peppercorn, freshly ground","2","1"
"1/3 tsp black peppercorn, freshly ground","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"6 1/2 tsp black peppercorn, freshly ground","2","1"
"6 1/8 tsp black peppercorn, freshly ground","2","1"
"cup extra virgin olive oil","2","1"
"1/8 cup extra virgin olive oil","2","1"
"1/4 cup extra virgin olive oil","2","1"
"1/2 cup extra virgin olive oil","2","1"
"3/4 cup extra virgin olive oil","2","1"
"1/3 cup extra virgin olive oil","2","1"
"2/3 cup extra virgin olive oil","2","1"
"2/3 cup extra virgin olive oil","2","1"
"1/4 cup extra virgin olive oil","2","1"
"1 1/8 cup extra virgin olive oil","2","1"
"1 1/3 cup extra virgin olive oil","2","1"
"tsp honey","2","1"
"1/8 tsp honey","2","1"
"1/4 tsp honey","2","1"
"1/2 tsp honey","2","1"
"3/4 tsp honey","2","1"
"1/3 tsp honey","2","1"
"2/3 tsp honey","2","1"
"1 1/8 tsp honey","2","1"
"1 1/2 tsp honey","2","1"
"6 1/4 tsp honey","2","1"
"6 2/3 tsp honey","2","1"
"cup red wine vinegar","2","1"
"1/8 cup red wine vinegar","2","1"
"1/4 cup red wine vinegar","2","1"
"1/2 cup red wine vinegar","2","1"
"3/4 cup red wine vinegar","2","1"
"1/3 cup red wine vinegar","2","1"
"2/3 cup red wine vinegar","2","1"
"1  cup red wine vinegar","2","1"
"1 2/3 cup red wine vinegar","2","1"
"2 1/8 cup red wine vinegar","2","1"
"2 1/3 cup red wine vinegar","2","1"
"cloves garlic, roughly chopped","2","1"
"1/8 cloves garlic, roughly chopped","2","1"
"1/4 cloves garlic, roughly chopped","2","1"
"1/2 cloves garlic, roughly chopped","2","1"
"3/4 cloves garlic, roughly chopped","2","1"
"1/3 cloves garlic, roughly chopped","2","1"
"2/3 cloves garlic, roughly chopped","2","1"
"6 1/8 cloves garlic, roughly chopped","2","1"
"6 1/3 cloves garlic, roughly chopped","2","1"
"12 1/2 cloves garlic, roughly chopped","2","1"
"12 3/4 cloves garlic, roughly chopped","2","1"
"tsp dried oregano","2","1"
"1/8 tsp dried oregano","2","1"
"1/4 tsp dried oregano","2","1"
"1/2 tsp dried oregano","2","1"
"3/4 tsp dried oregano","2","1"
"1/3 tsp dried oregano","2","1"
"2/3 tsp dried oregano","2","1"
"4 3/4 tsp dried oregano","2","1"
"4 1/8 tsp dried oregano","2","1"
"1/4 tsp dried oregano","2","1"
"2/3 tsp dried oregano","2","1"
"leaves fresh basil","2","1"
"1/8 leaves fresh basil","2","1"
"1/4 leaves fresh basil","2","1"
"1/2 leaves fresh basil","2","1"
"3/4 leaves fresh basil","2","1"
"1/3 leaves fresh basil","2","1"
"2/3 leaves fresh basil","2","1"
"2 1/8 leaves fresh basil","2","1"
"2 1/4 leaves fresh basil","2","1"
"4 1/8 leaves fresh basil","2","1"
"4 1/3 leaves fresh basil","2","1"
"cup parsley, roughly chopped","2","1"
"1/8 cup parsley, roughly chopped","2","1"
"1/4 cup parsley, roughly chopped","2","1"
"1/2 cup parsley, roughly chopped","2","1"
"3/4 cup parsley, roughly chopped","2","1"
"1/3 cup parsley, roughly chopped","2","1"
"2/3 cup parsley, roughly chopped","2","1"
"3 3/4 cup parsley, roughly chopped","2","1"
"3 1/2 cup parsley, roughly chopped","2","1"
"4 2/3 cup parsley, roughly chopped","2","1"
"4 1/4 cup parsley, roughly chopped","2","1"
"cup wild rice","2","1"
"1/8 cup wild rice","2","1"
"1/4 cup wild rice","2","1"
"1/2 cup wild rice","2","1"
"3/4 cup wild rice","2","1"
"1/3 cup wild rice","2","1"
"2/3 cup wild rice","2","1"
"3 3/4 cup wild rice","2","1"
"3 1/8 cup wild rice","2","1"
"2 2/3 cup wild rice","2","1"
"2 1/8 cup wild rice","2","1"
"tbsp olive oil","2","1"
"1/8 tbsp olive oil","2","1"
"1/4 tbsp olive oil","2","1"
"1/2 tbsp olive oil","2","1"
"3/4 tbsp olive oil","2","1"
"1/3 tbsp olive oil","2","1"
"2/3 tbsp olive oil","2","1"
"4 1/4 tbsp olive oil","2","1"
"4 2/3 tbsp olive oil","2","1"
"1/4 tbsp olive oil","2","1"
"2/3 tbsp olive oil","2","1"
"cups basmati rice","2","1"
"1/8 cups basmati rice","2","1"
"1/4 cups basmati rice","2","1"
"1/2 cups basmati rice","2","1"
"3/4 cups basmati rice","2","1"
"1/3 cups basmati rice","2","1"
"2/3 cups basmati rice","2","1"
"2 1/2 cups basmati rice","2","1"
"2 1/4 cups basmati rice","2","1"
"cups basmati rice","2","1"
"3/4 cups basmati rice","2","1"
"cup quinoa","2","1"
"1/8 cup quinoa","2","1"
"1/4 cup quinoa","2","1"
"1/2 cup quinoa","2","1"
"3/4 cup quinoa","2","1"
"1/3 cup quinoa","2","1"
"2/3 cup quinoa","2","1"
"12 1/3 cup quinoa","2","1"
"12 1/8 cup quinoa","2","1"
"6  cup quinoa","2","1"
"6 1/2 cup quinoa","2","1"
"tbsp extra virgin olive oil","2","1"
"1/8 tbsp extra virgin olive oil","2","1"
"1/4 tbsp extra virgin olive oil","2","1"
"1/2 tbsp extra virgin olive oil","2","1"
"3/4 tbsp extra virgin olive oil","2","1"
"1/3 tbsp extra virgin olive oil","2","1"
"2/3 tbsp extra virgin olive oil","2","1"
"3 1/2 tbsp extra virgin olive oil","2","1"
"3 1/8 tbsp extra virgin olive oil","2","1"
"1  tbsp extra virgin olive oil","2","1"
"1 1/3 tbsp extra virgin olive oil","2","1"
"tbsp almond, coarsely chopped","2","1"
"1/8 tbsp almond, coarsely chopped","2","1"
"1/4 tbsp almond, coarsely chopped","2","1"
"1/2 tbsp almond, coarsely chopped","2","1"
"3/4 tbsp almond, coarsely chopped","2","1"
"1/3 tbsp almond, coarsely chopped","2","1"
"2/3 tbsp almond, coarsely chopped","2","1"
"4 1/4 tbsp almond, coarsely chopped","2","1"
"4 1/2 tbsp almond, coarsely chopped","2","1"
"6 1/8 tbsp almond, coarsely chopped","2","1"
"6  tbsp almond, coarsely chopped","2","1"
"tsp black peppercorn","2","1"
"1/8 tsp black peppercorn","2","1"
"1/4 tsp black peppercorn","2","1"
"1/2 tsp black peppercorn","2","1"
"3/4 tsp black peppercorn","2","1"
"1/3 tsp black peppercorn","2","1"
"2/3 tsp black peppercorn","2","1"
"3 1/2 tsp black peppercorn","2","1"
"3 1/8 tsp black peppercorn","2","1"
"1/8 tsp black peppercorn","2","1"
"tsp black peppercorn","2","1"
"medium onion, thinly sliced","2","1"
"1/8 medium onion, thinly sliced","2","1"
"1/4 medium onion, thinly sliced","2","1"
"1/2 medium onion, thinly sliced","2","1"
"3/4 medium onion, thinly sliced","2","1"
"1/3 medium onion, thinly sliced","2","1"
"2/3 medium onion, thinly sliced","2","1"
"6 1/4 medium onion, thinly sliced","2","1"
"6 3/4 medium onion, thinly sliced","2","1"
"12 1/2 medium onion, thinly sliced","2","1"
"12 1/3 medium onion, thinly sliced","2","1"
"cup sunflower oil","2","1"
"1/8 cup sunflower oil","2","1"
"1/4 cup sunflower oil","2","1"
"1/2 cup sunflower oil","2","1"
"3/4 cup sunflower oil","2","1"
"1/3 cup sunflower oil","2","1"
"2/3 cup sunflower oil","2","1"
"3  cup sunflower oil","2","1"
"3 1/3 cup sunflower oil","2","1"
"4 1/8 cup sunflower oil","2","1"
"4 2/3 cup sunflower oil","2","1"
"cloves crushed garlic","2","1"
"1/8 cloves crushed garlic","2","1"
"1/4 cloves crushed garlic","2","1"
"1/2 cloves crushed garlic","2","1"
"3/4 cloves crushed garlic","2","1"
"1/3 cloves crushed garlic","2","1"
"2/3 cloves crushed garlic","2","1"
"12 1/4 cloves crushed garlic","2","1"
"12 1/8 cloves crushed garlic","2","1"
"1 1/3 cloves crushed garlic","2","1"
"1 2/3 cloves crushed garlic","2","1"
"cup lemon juice, grated","2","1"
"1/8 cup lemon juice, grated","2","1"
"1/4 cup lemon juice, grated","2","1"
"1/2 cup lemon juice, grated","2","1"
"3/4 cup lemon juice, grated","2","1"
"1/3 cup lemon juice, grated","2","1"
"2/3 cup lemon juice, grated","2","1"
"1/4 cup lemon juice, grated","2","1"
"2/3 cup lemon juice, grated","2","1"
"3 1/4 cup lemon juice, grated","2","1"
"3 1/3 cup lemon juice, grated","2","1"
"cup dried sour cherry","2","1"
"1/8 cup dried sour cherry","2","1"
"1/4 cup dried sour cherry","2","1"
"1/2 cup dried sour cherry","2","1"
"3/4 cup dried sour cherry","2","1"
"1/3 cup dried sour cherry","2","1"
"2/3 cup dried sour cherry","2","1"
"3 2/3 cup dried sour cherry","2","1"
"3  cup dried sour cherry","2","1"
"1 2/3 cup dried sour cherry","2","1"
"1 1/8 cup dried sour cherry","2","1"
"cups arugula","2","1"
"1/8 cups arugula","2","1"
"1/4 cups arugula","2","1"
"1/2 cups arugula","2","1"
"3/4 cups arugula","2","1"
"1/3 cups arugula","2","1"
"2/3 cups arugula","2","1"
"12 3/4 cups arugula","2","1"
"12 1/4 cups arugula","2","1"
"2 1/8 cups arugula","2","1"
"2 1/2 cups arugula","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"1 3/4 tsp kosher salt","2","1"
"1 1/4 tsp kosher salt","2","1"
"3 2/3 tsp kosher salt","2","1"
"3 3/4 tsp kosher salt","2","1"
"cups water, boiling","2","1"
"1/8 cups water, boiling","2","1"
"1/4 cups water, boiling","2","1"
"1/2 cups water, boiling","2","1"
"3/4 cups water, boiling","2","1"
"1/3 cups water, boiling","2","1"
"2/3 cups water, boiling","2","1"
"1/8 cups water, boiling","2","1"
"2/3 cups water, boiling","2","1"
"6 2/3 cups water, boiling","2","1"
"6 1/3 cups water, boiling","2","1"
"tbsp pine nuts","2","1"
"1/8 tbsp pine nuts","2","1"
"1/4 tbsp pine nuts","2","1"
"1/2 tbsp pine nuts","2","1"
"3/4 tbsp pine nuts","2","1"
"1/3 tbsp pine nuts","2","1"
"2/3 tbsp pine nuts","2","1"
"3 1/3 tbsp pine nuts","2","1"
"3 3/4 tbsp pine nuts","2","1"
"1  tbsp pine nuts","2","1"
"1 1/4 tbsp pine nuts","2","1"
"cup fresh tarragon, roughly chopped","2","1"
"1/8 cup fresh tarragon, roughly chopped","2","1"
"1/4 cup fresh tarragon, roughly chopped","2","1"
"1/2 cup fresh tarragon, roughly chopped","2","1"
"3/4 cup fresh tarragon, roughly chopped","2","1"
"1/3 cup fresh tarragon, roughly chopped","2","1"
"2/3 cup fresh tarragon, roughly chopped","2","1"
"12 1/4 cup fresh tarragon, roughly chopped","2","1"
"12 1/8 cup fresh tarragon, roughly chopped","2","1"
"2/3 cup fresh tarragon, roughly chopped","2","1"
"1/2 cup fresh tarragon, roughly chopped","2","1"
"cup fresh basil, roughly chopped","2","1"
"1/8 cup fresh basil, roughly chopped","2","1"
"1/4 cup fresh basil, roughly chopped","2","1"
"1/2 cup fresh basil, roughly chopped","2","1"
"3/4 cup fresh basil, roughly chopped","2","1"
"1/3 cup fresh basil, roughly chopped","2","1"
"2/3 cup fresh basil, roughly chopped","2","1"
"2 2/3 cup fresh basil, roughly chopped","2","1"
"2  cup fresh basil, roughly chopped","2","1"
"4 3/4 cup fresh basil, roughly chopped","2","1"
"4 1/8 cup fresh basil, roughly chopped","2","1"
"cup flat leaf parsley, roughly chopped","2","1"
"1/8 cup flat leaf parsley, roughly chopped","2","1"
"1/4 cup flat leaf parsley, roughly chopped","2","1"
"1/2 cup flat leaf parsley, roughly chopped","2","1"
"3/4 cup flat leaf parsley, roughly chopped","2","1"
"1/3 cup flat leaf parsley, roughly chopped","2","1"
"2/3 cup flat leaf parsley, roughly chopped","2","1"
"4 1/8 cup flat leaf parsley, roughly chopped","2","1"
"4  cup flat leaf parsley, roughly chopped","2","1"
"3 1/8 cup flat leaf parsley, roughly chopped","2","1"
"3 2/3 cup flat leaf parsley, roughly chopped","2","1"
"tbsp pine nuts","2","1"
"1/8 tbsp pine nuts","2","1"
"1/4 tbsp pine nuts","2","1"
"1/2 tbsp pine nuts","2","1"
"3/4 tbsp pine nuts","2","1"
"1/3 tbsp pine nuts","2","1"
"2/3 tbsp pine nuts","2","1"
"6 2/3 tbsp pine nuts","2","1"
"6 1/3 tbsp pine nuts","2","1"
"1/4 tbsp pine nuts","2","1"
"1/2 tbsp pine nuts","2","1"
"pinch kosher salt","2","1"
"1/8 pinch kosher salt","2","1"
"1/4 pinch kosher salt","2","1"
"1/2 pinch kosher salt","2","1"
"3/4 pinch kosher salt","2","1"
"1/3 pinch kosher salt","2","1"
"2/3 pinch kosher salt","2","1"
"1/3 pinch kosher salt","2","1"
"2/3 pinch kosher salt","2","1"
"2 1/3 pinch kosher salt","2","1"
"2 1/2 pinch kosher salt","2","1"
"tbsp lemon zest, freshly grated","2","1"
"1/8 tbsp lemon zest, freshly grated","2","1"
"1/4 tbsp lemon zest, freshly grated","2","1"
