"content","class"
"1/2 tsp black peppercorn",2
"1/4 cup olive oil",2
"1/4 cup fresh savory, minced",2
"2 tbsp fresh thyme, minced",2
"2 tbsp fresh chive, minced",2
"545 g bread flour",2
"405 g cold milk",2
"12 g yeast",2
"12 g honey",2
"12 g kosher salt",2
"65 g cold unsalted butter",2
"36 inches parchment paper",2
"24 inches plastic wrap",2
"1 egg",2
"1 tbsp water",2
"12 inches parchment paper",2
"1/8 tsp pectic enzyme, optional",2
"36 inches parchment paper",2
"1 3-4 pound chicken",2
"1 tsp kosher salt",2
"3/4 tsp black peppercorn, freshly ground",2
"1/2 cup olive oil",2
"2 tbsp olive oil",2
"5 sprigs fresh thyme",2
"40 cloves garlic, peeled",2
"1 head cauliflower, cut into bite-sized chunks",2
"2 tbsp extra virgin olive oil",2
"1 tsp kosher salt",2
"14 oz canned tomatoes",2
"4 cloves garlic, minced",2
"1/2 tsp red pepper flakes",2
"1/2 lb penne",2
"1 1/2 qts water",2
"1 tbsp kosher salt",2
"1/3 cup parmesan, shredded",2
"1 cup cheddar, shredded",2
"1/4 cup plain bread crumbs",2
"2 tbsp parsley, minced",2
"1 lb sunchoke",2
"1 cup milk",2
"1 cup water",2
"1/2 cup heavy cream",2
"2 cloves garlic, sliced thin",2
"1/4 tsp nutmeg, freshly grated",2
"1/2 tsp kosher salt",2
"1/2 tsp white peppercorn, freshly ground",2
"1/2 cup gruyere, shredded",2
"1 1/2 oz mezcal",2
"1 1/2 oz fresh pomegranate juice",2
"3/4 oz simple syrup",2
"1 tsp harissa paste",2
"3/4 tsp rose water",2
"1 tbsp egg white",2
"3/4 oz freshly squeezed lemon juice",2
"3 ice cube",2
"1/4 tsp pomegranate seed, ground",2
"1/4 tsp ground pink peppercorn",2
"1/4 tsp sea salt",2
"1/2 head radicchio, torn into bite sized pieces",2
"2 cups watercress",2
"4 radish, thinly sliced",2
"2 tsp freshly squeezed lemon juice",2
"1 tbsp extra virgin olive oil",2
"1/2 tsp kosher salt",2
"1 lb chicken breast",2
"2 qts chicken stock",2
"1/2 cup rice",2
"5 large egg",2
"1/4 cup freshly squeezed lemon juice",2
"1 tsp kosher salt",2
"2 tbsp fresh dill, minced",2
"3 qts water",2
"3/4 cup granulated sugar",2
"3 tbsp water",2
"1/2 cup granulated sugar",2
"2 tbsp water",2
"2 cups heavy cream",2
"1 cup milk",2
"3 large egg",2
"3 large egg yolk",2
"1 tsp kosher salt",2
"1 tsp vanilla extract",2
"2 tbsp extra virgin olive oil",2
"1 tbsp unsalted butter",2
"1/2 medium yellow onion, chopped",2
"1 rib celery, chopped",2
"1 clove garlic, minced",2
"8 oz tomato puree",2
"6 oz tomato paste",2
"2 tbsp parmesan, grated",2
"1 tsp dried basil",2
"1 tsp dried oregano",2
"1/2 tsp kosher salt",2
"1/2 tsp granulated sugar",2
"1/2 tsp black peppercorn, freshly ground",2
"1 tsp fennel seed",2
"1 bay leaf",2
"4 medium beet, peeled",2
"2 sprigs thyme",2
"2 cloves garlic, crushed",2
"1 tbsp freshly squeezed lemon juice",2
"1 1/2 tsp kosher salt",2
"1 tbsp extra virgin olive oil",2
"4 oz goat cheese",2
"1 1/2 tsp freshly grated lemon zest",2
"1 1/2 tsp freshly squeezed lemon juice",2
"3/4 tsp black peppercorn, freshly ground",2
"2 tsp mint, minced",2
"2 boneless ribeye steak, about 1 1/2 inches thick",2
"2 tsp vegetable oil",2
"1 1/2 tsp kosher salt",2
"3/4 tsp black peppercorn, freshly ground",2
"1/4 cup cognac",2
"1 oz gorgonzola, crumbled",2
"2 tbsp unsalted butter, cut into 4 pieces",2
"2 lbs russet potato, rinsed, peeled, and cubed",2
"2 lbs red potato, rinsed and cubed (unpeeled)",2
"1 tsp kosher salt",2
"3/4 cup buttermilk",2
"1/4 cup heavy cream",2
"6 cloves garlic, peeled and smashed",2
"1 tsp kosher salt",2
"1 tbsp unsalted butter",2
"2 large egg",2
"1/4 tsp kosher salt",2
"1/4 tsp black peppercorn, freshly ground",2
"3 large egg",2
"1/4 tsp kosher salt",2
"1/4 tsp black peppercorn, freshly ground",2
"3 tbsp whole milk",2
"1 tbsp unsalted butter",2
"1/4 cup red wine vinegar",2
"2 tsp dijon mustard",2
"2 cloves garlic, crushed",2
"1/2 tsp kosher salt",2
"1/4 tsp black peppercorn, freshly ground",2
"3/4 cup extra virgin olive oil",2
"7 oz granulated sugar",2
"10 oz key lime preserves",2
"1 cup lime-flavored seltzer",2
"3 tbsp freshly grated lemon zest",2
"2 tsp freshly grated lime zest",2
"2 tbsp freshly squeezed lemon juice",2
"1 tbsp freshly squeezed lime juice",2
"1/4 tsp kosher salt",2
"3 cups lime-flavored seltzer",2
"12 oz all purpose flour",2
"4 tsp double-acting baking powder",2
"1/4 tsp baking soda",2
"2 oz granulated sugar",2
"1/4 tsp kosher salt",2
"1 oz unsalted butter, chilled",2
"2 oz shortening, chilled",2
"3/4 cup half and half",2
"1 tbsp melted unsalted butter",2
"1 tbsp granulated sugar",2
"1 cup whipped cream",2
"1 cup macerated strawberry",2
"2 oz unsalted butter",2
"2 oz all purpose flour",2
"8 oz skin-on sole, 1 large fillet",2
"2 tsp kosher salt",2
"3/4 tsp black peppercorn, freshly ground",2
"1/2 cup all purpose flour, spread on a plate",2
"1 tbsp vegetable oil",2
"1 tbsp unsalted butter",2
"1 tbsp unsalted butter",2
"1 tbsp capers, drained but not rinsed",2
"1 tbsp freshly squeezed lemon juice",2
"2 tbsp parsley, minced",2
"24 inches parchment paper",2
"6 lbs whole squid",2
"10 sprigs fresh parsley",2
"1 medium fennel bulb, sliced",2
"10 sprigs thyme",2
"1 medium lemon, thinly sliced",2
"1 medium orange, thinly sliced",2
"6 lbs kosher salt",2
"4 large egg white",2
"1/2 cup water",2
"1/2 cup extra virgin olive oil",2
"2 tbsp sea salt",2
"1 tbsp unsalted butter",2
"1/2 medium yellow onion, finely chopped",2
"1/2 medium red bell pepper, finely chopped",2
"1/2 tsp kosher salt",2
"2 cups long-grain rice",2
"4 threads saffron",2
"1/4 cup hot water",2
"2 1/2 cups chicken broth",2
"1 slice orange zest",2
"2 bay leaf",2
"1 1/2 tsp kosher salt",2
"1/2 cup pea",2
"1/4 cup golden raisin, chopped",2
"1/4 cup pistachio, chopped",2
"4 oz bittersweet chocolate, finely chopped",2
"4 oz unsalted butter",2
"1 tsp vanilla extract",2
"1 1/2 oz all purpose flour",2
"4 oz granulated sugar",2
"1 tbsp cocoa powder",2
"1/4 tsp kosher salt",2
"4 large egg",2
"1 tbsp melted unsalted butter",2
"1 tbsp cocoa powder",2
"1 cup vanilla ice cream",2
"1 tsp espresso powder",2
"12 oz bittersweet chocolate, finely chopped",2
"1/4 tsp kosher salt",2
"3 oz black coffee",2
"1 tbsp unspiced dark rum",2
"2 oz unsalted butter",2
"1/4 cup heavy cream",2
"1 tsp powdered gelatin",2
"1 1/4 cups heavy cream",2
"5 oz all purpose flour",2
"1 tsp kosher salt",2
"1 tsp granulated sugar",2
"1 tsp double-acting baking powder",2
"2 tbsp unsalted butter, cut into 8 pieces and chilled",2
"1/3 cup ice cold water",2
"24 inches parchment paper",2
"16 lbs turkey, frozen",2
"1 gal vegetable stock",2
"1 cup kosher salt",2
"1/2 cup brown sugar",2
"1 tbsp black peppercorn",2
"1 1/2 tsp whole allspice",2
"1 1/2 tbsp candied ginger, chopped",2
"1 gal ice-cold water",2
"1 medium red delicious apple, quartered",2
"1 medium onion, quartered",2
"1 cinnamon stick",2
"1 cup water",2
"4 sprigs rosemary",2
"6 leaves sage",2
"2 tbsp vegetable oil",2
"4 1/2 oz golden raisin",2
"4 oz dried currant",2
"2 1/2 oz dried cherries",2
"2 1/2 oz dried cranberry",2
"4 oz dried apricot",2
"2 1/2 oz dried blueberry",2
"1 tbsp freshly grated lemon zest",2
"1 tbsp freshly grated orange zest",2
"1 1/2 oz candied ginger, minced",2
"1 cup dark rum",2
"2 tsp whole allspice",2
"4 clove",2
"1/2 cinnamon stick",2
"8 oz granulated sugar",2
"5 oz unsalted butter",2
"1 cup unfiltered apple cider",2
"1 tsp ground ginger",2
"9 oz all purpose flour",2
"1 1/2 tsp kosher salt",2
"1 tsp baking soda",2
"1 tsp double-acting baking powder",2
"2 large egg",2
"3 oz pecan, toasted and chopped",2
"1/4 cup cheap brandy",2
"24 inches cheesecloth",2
"1 slice country bread",2
"2 tsp dijon mustard",2
"3 oz gouda, shredded",2
"1/2 tsp freshly ground black peppercorn",2
"1 slice country bread",2
"1 oz clarified unsalted butter",2
"1 medium red bell pepper",2
"4 oz cream cheese, room temperature",2
"2 tbsp mayonnaise",2
"1/4 tsp red pepper flakes",2
"1/2 tsp freshly ground black peppercorn",2
"1/4 tsp kosher salt",2
"8 oz sharp cheddar, shredded",2
"2 medium gala apple",2
"1 medium golden delicious apple",2
"3 tbsp apple cider vinegar",2
"1/2 tsp kosher salt",2
"1/4 tsp freshly ground black peppercorn",2
"2 1/2 oz walnut, toasted and chopped",2
"5 1/2 oz golden raisin",2
"2 tsp curry powder",2
"2 Ribs celery, thinly sliced",2
"10 leaves mint, minced",2
"1/2 small onion, julienned",2
"1 cup mayonnaise",2
"1 head romaine lettuce, leaves only",2
"3 medium golden delicious apple, peeled, cored, and quartered",2
"3 medium fuji apple, peeled, cored, and quartered",2
"1 cup unfiltered apple cider",2
"2 tbsp cognac",2
"2 tbsp unsalted butter",2
"3 tbsp orange blossom honey",2
"1/2 tsp ground cinnamon",2
"1 cup water",2
"2 oz kosher salt",2
"2 oz granulated sugar",2
"8 oz ice cube",2
"32 medium shrimp",2
"14 oz diced canned tomatoes",2
"1/2 cup chili sauce",2
"1/4 cup horseradish sauce",2
"1 tsp granulated sugar",2
"1/4 tsp freshly ground black peppercorn",2
"1/2 tsp kosher salt",2
"20 medium cremini mushroom, stems removed",2
"1 tbsp olive oil",2
"2 tsp olive oil",2
"1/4 tsp old bay",2
"1 tsp fresh rosemary, minced",2
"1 tsp fresh thyme, minced",2
"1 clove minced garlic",2
"2 tbsp unsalted butter, clarified",2
"2 lbs shiitake mushroom, sliced thin",2
"1 tbsp shallot, minced",2
"1 1/2 oz cognac",2
"1 tbsp chive, minced",2
"1/3 cup heavy cream",2
"1 oz finely grated parmesan",2
"2 tsp fresh tarragon, minced",2
"1 tsp freshly ground black peppercorn",2
"1 tbsp bread crumbs",2
"2 tbsp bread crumbs",2
"12 oz all purpose flour",2
"2 1/4 oz cornmeal",2
"1 1/2 oz granulated sugar",2
"1 tsp kosher salt",2
"2 oz unsalted butter, diced and at room temperature",2
"3 oz unsalted butter, diced and chilled",2
"3 oz unsalted butter, diced and chilled",2
"1/2 cup cold apple cider, in a spritz bottle",2
"2 medium anjou pear, peeled, cored, and sliced thin",2
"1/2 tbsp unsalted butter",2
"3 tbsp pear brandy",2
"2 oz granulated sugar",2
"1/4 tsp freshly grated nutmeg",2
"1/4 tsp ground cinnamon",2
"1 oz unsalted butter",2
"5 oz fresh blueberry",2
"1 tsp all purpose flour",2
"24 inches parchment paper",2
"4 oz pound cake, cubed",2
"1 oz unsalted butter, diced",2
"1 large egg",2
"1 tbsp water",2
"1/2 tsp granulated sugar",2
"28 oz water",2
"3/4 cup coffee bean",2
"10 oz trimmed beef sirloin, chilled and cut into 1-inch cubes",2
"10 oz trimmed beef chuck, chilled and cut into 1-inch cubes",2
"1/2 tsp kosher salt",2
"4 loaves roll-sized ciabatta, halved",2
"6 oz homemade crouton",2
"1/2 tsp freshly ground black peppercorn",2
"1/2 tsp cayenne pepper",2
"1 tsp chile powder",2
"1 tsp dried thyme",2
"1/2 medium onion, peeled and quartered",2
"1 medium carrot, peeled and broken into chunks",2
"3 cloves garlic, peeled",2
"1 medium red bell pepper, stemmed and seeded",2
"18 oz beef sirloin, trimmed, cut into cubes, and chilled",2
"18 oz beef chuck, trimmed, cut into cubes, and chilled",2
"1 1/2 tsp kosher salt",2
"1 large egg",2
"18 inches parchment paper",2
"1/2 cup ketchup",2
"1 tsp cumin seed, toasted and ground",2
"1/2 tsp worcestershire sauce",2
"1/2 tsp hot sauce",2
"1 tbsp honey",2
"3 cups whole milk",2
"1 cup heavy cream",2
"6 large egg yolk",2
"9 oz granulated sugar",2
"1/2 cup hazelnut oil",2
"1 tsp vanilla extract",2
"9 whole graham cracker",2
"3 tbsp granulated sugar",2
"1/8 tsp kosher salt",2
"5 tbsp unsalted butter, melted",2
"1 tsp powdered gelatin",2
"4 tbsp water",2
"2 large egg",2
"3 large egg yolk",2
"1 cup granulated sugar",2
"1 tbsp cornstarch",2
"1/8 tsp kosher salt",2
"1 tbsp freshly grated lemon zest",2
"3/4 cup freshly squeezed lemon juice",2
"1/4 cup heavy cream",2
"4 oz cream cheese, cubed and at room temperature",2
"3 large egg white",2
"1/4 cup granulated sugar",2
"1/4 cup extra virgin olive oil",2
"3 cups mixed-variety mushroom, diced",2
"1/2 tsp kosher salt",2
"1/2 tsp freshly ground black peppercorn",2
"1 rib celery, diced",2
"1 shallot, minced",2
"6 tbsp all purpose flour",2
"2 tbsp unsalted butter",2
"1/4 tsp freshly grated nutmeg",2
"2 tbsp fresh tarragon, minced",2
"1 1/2 cups low-sodium chicken broth",2
"1 cup whole milk",2
"2 cups crouton",2
"1 qt vegetable oil",2
"1 cup all purpose flour",2
"3 large egg, beaten and placed in a shallow bowl",2
"1/2 cup dijon mustard",2
"2 tbsp unsalted butter",2
"1 large onion, chopped fine",2
"1 tsp kosher salt",2
"1/4 tsp freshly ground black peppercorn",2
"3/4 tsp freshly ground coriander seed",2
"1/2 tsp freshly ground cumin seed",2
"1/4 tsp ground ginger",2
"1/8 tsp ground cinnamon",2
"1/8 tsp cayenne pepper",2
"1 tbsp tomato paste",2
"1 clove garlic, minced",2
"4 cups chicken broth",2
"2 cups water",2
"10 1/2 oz red lentils, rinsed and picked over",2
"2 tbsp freshly squeezed lemon juice",2
"2 tbsp unsalted butter, melted",2
"1 1/2 tsp mint, minced",2
"1 tsp smoked paprika",2
"1/4 cup cilantro, leaves only",2
"10 oz spinach",2
"12 oz mustard greens, rinsed and trimmed",2
"3 tbsp unsalted butter",2
"1 tsp cumin seed, toasted and ground",2
"1 tsp coriander seed, toasted and ground",2
"1 tsp paprika",2
"1/2 tsp freshly ground green cardamom",2
"1/4 tsp ground cinnamon",2
"1 medium yellow onion, chopped fine",2
"3/4 tsp kosher salt",2
"3 cloves garlic, minced",2
"1 tbsp freshly grated ginger",2
"1 medium jalapeno, stemmed, seeded, and minced",2
"14 1/2 oz canned tomatoes, drained and chopped",2
"1/4 cup cashew, roasted and chopped",2
"1 cup water",2
"1 cup buttermilk",2
"3 cups paneer, chopped",2
"3 tbsp cilantro, minced",2
"1 cup chicken broth",2
"1/2 oz dried shiitake mushroom",2
"2 Slices sourdough bread, torn into small pieces",2
"1 oz finely grated parmesan",2
"1 tbsp parsley, minced",2
"1 1/2 tsp powdered gelatin",2
"1 tsp kosher salt",2
"1/2 tsp freshly ground black peppercorn",2
"2 medium anchovy, rinsed, dried, and minced",2
"1 1/2 lbs 90% lean ground turkey",2
"1 large egg, lightly beaten",2
"2 cloves garlic, minced",2
"14 1/2 oz whole canned tomatoes",2
"1/2 tsp oregano",2
"1/4 tsp red pepper flakes",2
"2 medium anchovy, rinsed, dried, and minced",2
"2 cloves garlic, minced",2
"3 tbsp extra virgin olive oil",2
"2 tbsp tomato paste",2
"1/4 cup scallion, chopped",2
"1 oz finely grated parmesan",2
"2 lbs boneless, skinless chicken thigh, trimmed",2
"1 tsp kosher salt",2
"1/2 tsp freshly ground black peppercorn",2
"1 tbsp vegetable oil",2
"1 tbsp vegetable oil",2
"1 large yellow onion, halved, peeled, and sliced thin",2
"3 cloves garlic, minced",2
"1 tsp cumin seed, toasted and ground",2
"1/4 tsp ground cinnamon",2
"14 1/2 oz fire-roasted canned tomatoes, diced",2
"1/2 cup chicken broth",2
"2 tbsp canned chipotle chile, minced",2
"1 tbsp adobo",2
"1 tsp brown sugar",2
"1 tsp freshly grated lime zest",2
"2 tbsp freshly squeezed lime juice",2
"12 corn tortilla, warmed",2
"1 large avocado, pitted, scooped, and sliced",2
"2 oz cotija cheese",2
"6 scallion, minced",2
"1/2 cup cilantro, leaves only",2
"2 lime, cut into wedges",2
"2 1/2 cups red lentils, washed and picked over",2
"2 1/2 qts cold water",2
"2 medium red onion, halved, peeled, and thinly sliced",2
"2 tbsp olive oil",2
"7 oz swiss chard, stemmed, washed, and coarsely chopped",2
"3 cups cilantro, leaves only",2
"2 tsp cumin seed, toasted and ground",2
"3 cloves garlic, crushed",2
"1 tsp kosher salt",2
"1 1/2 tsp",2
"1 tbsp toasted coriander seed",2
"3 cloves garlic, crushed",2
"1/2 tsp kosher salt",2
"4 tbsp unsalted butter",2
"2 tbsp freshly squeezed lemon juice",2
"6 Slices sourdough bread",2
"4 small lemon, cut into wedges",2
"2 large russet potato, scrubbed and rinsed",2
"1 cup all purpose flour",2
"1 1/2 tsp double-acting baking powder",2
"1 tsp kosher salt",2
"1/2 tsp cayenne pepper",2
"1/2 tsp old bay",2
"1 cup brown beer, chilled",2
"3 qts safflower oil",2
"1 1/2 lbs cod, cut into 1-inch strips",2
"1 cup cornstarch",2
"1 tsp kosher salt",2
"1 oz malt vinegar",2
"2 large onion, cut in half",2
"6 inches ginger, cut in half",2
"3 lbs beef shin, meat attached",2
"2 lbs oxtail, cut into inch-long segments",2
"1 lb boneless beef brisket",2
"1 lb boneless beef chuck",2
"3 qts cool water",2
"4 qts cool water",2
"3 pods whole anise",2
"1 cinnamon stick",2
"1 tsp fennel seed",2
"4 clove",2
"1 tsp coriander seed",2
"1/4 cup fish sauce",2
"2 tbsp granulated sugar",2
"1 tbsp kosher salt",2
"2 lbs narrow rice noodles, pre-cooked according to directions",2
"1 lb flank steak, very, very thinly sliced against the grain",2
"1 cup cilantro, leaves only",2
"1 cup thai basil, leaves only",2
"1/4 cup mint, leaves only",2
"3 cups mung bean sprout, trimmed",2
"1 cup scallion, thinly sliced",2
"2 medium jalapeno, thinly sliced",2
"3 medium lime, cut into wedges",2
"1/2 cup sriracha sauce",2
"1/2 cup hoisin sauce",2
"2 medium ripe mango",2
"2 tbsp freshly squeezed lemon juice",2
"2 tbsp shallot, minced",2
"1 tbsp extra virgin olive oil",2
"1/2 tsp freshly ground black peppercorn",2
"1 tsp kosher salt",2
"6 medium radish, washed and sliced 1/8"" thick with a mandoline",2
"10 oz arugula",2
"4 oz goat cheese, crumbled with a fork",2
"6 tbsp light brown sugar",2
"1 tbsp kosher salt",2
"1 tbsp chile powder",2
"1 tsp freshly ground black peppercorn",2
"1/2 tsp cayenne pepper",2
"1 tsp jalapeno shake",2
"1/2 tsp old bay",2
"1/2 tsp dried thyme",2
"1/2 tsp onion powder",2
"1/2 tsp vegetable oil, optional - use only if planning to store for a long period",2
"4 lbs baby back ribs",2
"1 cup cheap white wine",2
"2 tbsp white wine vinegar",2
"2 tbsp worcestershire sauce",2
"1 tbsp honey",2
"2 cloves garlic, minced",2
"1 tbsp vegetable oil",2
"1 white onion, sliced",2
"1 1/2 lbs shrimp, peeled, deveined, and cut lengthwise",2
"2 tbsp unsalted butter",2
"1 jalapeno, stemmed, seeded, and minced",2
"4 cloves garlic, minced",2
"1 tsp kosher salt",2
"1 cup cilantro",2
"8 corn tortilla, warmed",2
"4 1/2 oz all purpose flour",2
"1 oz unsalted butter",2
"1 tsp kosher salt",2
"1/8 tsp ground cinnamon",2
"3 oz cold water",2
"4 1/2 oz granulated sugar",2
"1 oz cornstarch",2
"1/4 tsp kosher salt",2
"1 large egg",2
"1 large egg yolk",2
"8 oz whole milk",2
"1 tbsp vanilla extract",2
"1 tsp freshly grated lemon zest",2
"1/8 tsp ground cinnamon",2
"20 oz ricotta, strained, if necessary, to sour-cream consistency",2
"1 large egg white, well-beaten",2
"42 oz shortening, or other solid fat",2
"3 lbs pigs foot, cut into 1-inch pieces by your butcher",2
"2 lbs chicken back, or other chicken scraps",2
"2 tbsp vegetable oil",2
"1 large onion, skin on",2
"12 cloves garlic",2
"3 inches ginger, roughly chopped",2
"2 whole leek, washed and roughly chopped",2
"24 scallion, whites only, greens reserved for garnish",2
"6 oz whole mushroom",2
"1 lb pork fatback",2
"48 inches cheesecloth",2
"3 tbsp extra virgin olive oil",2
"1 large onion, halved, peeled, and thinly sliced",2
"1 large red bell pepper, seeded and thinly sliced",2
"3 cloves garlic, peeled and thinly sliced",2
"1 tsp freshly ground cumin seed",2
"1 tsp sweet paprika",2
"1/8 tsp cayenne pepper",2
"28 oz whole canned tomatoes",2
"3/4 tsp kosher salt",2
"1/4 tsp freshly ground black peppercorn",2
"5 oz crumbled feta",2
"6 large egg",2
"2 tbsp minced cilantro",2
"1/4 cup hot sauce",2
"1 lb celery root, peeled and diced to 1/4 inch",2
"1 1/2 cups half and half",2
"3 sprigs thyme",2
"1 clove garlic, crushed but whole",2
"1 spice bag",2
"2 tbsp unsalted butter",2
"2 tsp kosher salt",2
"2 tbsp fresh chive, minced",2
"1 tsp granulated sugar",2
"1 tsp water",2
"10 leaves fresh mint",2
"2 oz ice cube",2
"1 sprig fresh mint",2
"2 1/2 oz bourbon",2
"3/4 cup unsalted butter",2
"3 large egg yolk",2
"2 tsp water",2
"1 1/2 tsp freshly squeezed lemon juice",2
"1/4 tsp cayenne pepper",2
"1/2 tsp kosher salt",2
"1/4 tsp freshly ground black peppercorn",2
"1 tbsp white wine vinegar",2
"1 qt water",2
"2 tsp kosher salt",2
"8 large egg",2
"4 english muffin",2
"8 Slices canadian bacon",2
"2 tbsp unsalted butter",2
"1/4 cup fresh chive, minced",2
"2 tsp freshly ground black peppercorn",2
"7 oz canned chipotle chile",2
"1 qt water",2
"2 tbsp olive oil",2
"2 medium carrot, peeled and chopped",2
"2 medium onion, peeled and chopped",2
"4 cloves garlic, peeled and minced",2
"1 cup red wine",2
"2 medium jalapeno, seeded and chopped",2
"1 lb dry black beans, not soaked",2
"2 qts vegetable stock",2
"1 tbsp dried oregano",2
"2 bay leaf",2
"1 medium red onion, peeled and thinly sliced",2
"1/4 cup freshly squeezed lime juice",2
"1 tsp kosher salt",2
"2 tbsp red wine vinegar",2
"2 medium avocado, sliced",2
"1/4 cup fresh cilantro, minced",2
"1/2 cup sour cream",2
"2 tbsp olive oil",2
"1 medium onion, peeled and chopped",2
"1 medium red bell pepper, stemmed, seeded, and chopped",2
"1 tbsp tomato paste",2
"4 cloves garlic, minced",2
"2 tsp freshly ground cumin seed",2
"2 tsp dried oregano",2
"1 1/2 tsp kosher salt",2
"1 tsp freshly ground black peppercorn",2
"2 bay leaf",2
"1/2 cup white wine",2
"1 1/2 lbs ground beef",2
"1 cup diced canned tomatoes",2
