content,i_id,source
2/3 ounces  champagne vinegar,767,raasipe_db
6 1/4 ounces  champagne vinegar,767,raasipe_db
6 2/3 ounces  champagne vinegar,767,raasipe_db
12 2/3 ounces  champagne vinegar,767,raasipe_db
12  ounces  champagne vinegar,767,raasipe_db
teaspoon ancho chili powder,768,raasipe_db
1/8 teaspoon ancho chili powder,768,raasipe_db
1/4 teaspoon ancho chili powder,768,raasipe_db
1/2 teaspoon ancho chili powder,768,raasipe_db
3/4 teaspoon ancho chili powder,768,raasipe_db
1/3 teaspoon ancho chili powder,768,raasipe_db
2/3 teaspoon ancho chili powder,768,raasipe_db
1  teaspoon ancho chili powder,768,raasipe_db
1 1/3 teaspoon ancho chili powder,768,raasipe_db
4 1/8 teaspoon ancho chili powder,768,raasipe_db
4 2/3 teaspoon ancho chili powder,768,raasipe_db
tablespoon chili powder,768,raasipe_db
1/8 tablespoon chili powder,768,raasipe_db
1/4 tablespoon chili powder,768,raasipe_db
1/2 tablespoon chili powder,768,raasipe_db
3/4 tablespoon chili powder,768,raasipe_db
1/3 tablespoon chili powder,768,raasipe_db
2/3 tablespoon chili powder,768,raasipe_db
1 1/2 tablespoon chili powder,768,raasipe_db
1  tablespoon chili powder,768,raasipe_db
teaspoon dried lavender,769,raasipe_db
1/8 teaspoon dried lavender,769,raasipe_db
1/4 teaspoon dried lavender,769,raasipe_db
1/2 teaspoon dried lavender,769,raasipe_db
3/4 teaspoon dried lavender,769,raasipe_db
1/3 teaspoon dried lavender,769,raasipe_db
2/3 teaspoon dried lavender,769,raasipe_db
6 1/2 teaspoon dried lavender,769,raasipe_db
6 3/4 teaspoon dried lavender,769,raasipe_db
4 2/3 teaspoon dried lavender,769,raasipe_db
4 1/2 teaspoon dried lavender,769,raasipe_db
teaspoon dried lavender blossoms,769,raasipe_db
1/8 teaspoon dried lavender blossoms,769,raasipe_db
1/4 teaspoon dried lavender blossoms,769,raasipe_db
1/2 teaspoon dried lavender blossoms,769,raasipe_db
3/4 teaspoon dried lavender blossoms,769,raasipe_db
1/3 teaspoon dried lavender blossoms,769,raasipe_db
2/3 teaspoon dried lavender blossoms,769,raasipe_db
4 1/3 teaspoon dried lavender blossoms,769,raasipe_db
4 2/3 teaspoon dried lavender blossoms,769,raasipe_db
1  teaspoon dried lavender blossoms,769,raasipe_db
1 1/3 teaspoon dried lavender blossoms,769,raasipe_db
teaspoon dried lavender flowers,769,raasipe_db
1/8 teaspoon dried lavender flowers,769,raasipe_db
1/4 teaspoon dried lavender flowers,769,raasipe_db
1/2 teaspoon dried lavender flowers,769,raasipe_db
3/4 teaspoon dried lavender flowers,769,raasipe_db
1/3 teaspoon dried lavender flowers,769,raasipe_db
2/3 teaspoon dried lavender flowers,769,raasipe_db
1 1/4 teaspoon dried lavender flowers,769,raasipe_db
1 2/3 teaspoon dried lavender flowers,769,raasipe_db
4  teaspoon dried lavender flowers,769,raasipe_db
4 2/3 teaspoon dried lavender flowers,769,raasipe_db
cup dried lavender buds,769,raasipe_db
1/8 cup dried lavender buds,769,raasipe_db
1/4 cup dried lavender buds,769,raasipe_db
1/2 cup dried lavender buds,769,raasipe_db
3/4 cup dried lavender buds,769,raasipe_db
1/3 cup dried lavender buds,769,raasipe_db
2/3 cup dried lavender buds,769,raasipe_db
6 2/3 cup dried lavender buds,769,raasipe_db
6 1/4 cup dried lavender buds,769,raasipe_db
3 1/4 cup dried lavender buds,769,raasipe_db
3  cup dried lavender buds,769,raasipe_db
grams dried lavender,769,raasipe_db
1/8 grams dried lavender,769,raasipe_db
1/4 grams dried lavender,769,raasipe_db
1/2 grams dried lavender,769,raasipe_db
3/4 grams dried lavender,769,raasipe_db
1/3 grams dried lavender,769,raasipe_db
2/3 grams dried lavender,769,raasipe_db
4 2/3 grams dried lavender,769,raasipe_db
4  grams dried lavender,769,raasipe_db
1 1/8 grams dried lavender,769,raasipe_db
1 3/4 grams dried lavender,769,raasipe_db
ounce freshly squeezed Meyer lemon juice,770,raasipe_db
1/8 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
1/4 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
1/2 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
3/4 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
1/3 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
2/3 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
4 2/3 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
4 1/8 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
2 1/2 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
2 3/4 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
"ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"1/8 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"1/4 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"1/2 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"3/4 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"1/3 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"2/3 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"6 3/4 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"6 1/8 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"4 1/3 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
"4 1/2 ounce freshly squeezed meyer lemon juice, from  meyer lemon",770,raasipe_db
ounce Meyer lemon juice,770,raasipe_db
1/8 ounce Meyer lemon juice,770,raasipe_db
1/4 ounce Meyer lemon juice,770,raasipe_db
1/2 ounce Meyer lemon juice,770,raasipe_db
3/4 ounce Meyer lemon juice,770,raasipe_db
1/3 ounce Meyer lemon juice,770,raasipe_db
2/3 ounce Meyer lemon juice,770,raasipe_db
ounce Meyer lemon juice,770,raasipe_db
2 1/4 ounce Meyer lemon juice,770,raasipe_db
2 1/3 ounce Meyer lemon juice,770,raasipe_db
6 1/4 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
6 1/3 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
12  ounce freshly squeezed Meyer lemon juice,770,raasipe_db
12 3/4 ounce freshly squeezed Meyer lemon juice,770,raasipe_db
tangerine slices,771,raasipe_db
1/8 tangerine slices,771,raasipe_db
1/4 tangerine slices,771,raasipe_db
1/2 tangerine slices,771,raasipe_db
3/4 tangerine slices,771,raasipe_db
1/3 tangerine slices,771,raasipe_db
2/3 tangerine slices,771,raasipe_db
3 1/4 tangerine slices,771,raasipe_db
3 3/4 tangerine slices,771,raasipe_db
2 1/2 tangerine slices,771,raasipe_db
2 1/4 tangerine slices,771,raasipe_db
"satsuma tangerine, sliced with skin on",771,raasipe_db
"1/8 satsuma tangerine, sliced with skin on",771,raasipe_db
"1/4 satsuma tangerine, sliced with skin on",771,raasipe_db
"1/2 satsuma tangerine, sliced with skin on",771,raasipe_db
"3/4 satsuma tangerine, sliced with skin on",771,raasipe_db
"1/3 satsuma tangerine, sliced with skin on",771,raasipe_db
"2/3 satsuma tangerine, sliced with skin on",771,raasipe_db
"1 1/8 satsuma tangerine, sliced with skin on",771,raasipe_db
"1 2/3 satsuma tangerine, sliced with skin on",771,raasipe_db
"4 1/8 satsuma tangerine, sliced with skin on",771,raasipe_db
"4 1/3 satsuma tangerine, sliced with skin on",771,raasipe_db
PG Tips tea bag,772,raasipe_db
1/8 PG Tips tea bag,772,raasipe_db
1/4 PG Tips tea bag,772,raasipe_db
1/2 PG Tips tea bag,772,raasipe_db
3/4 PG Tips tea bag,772,raasipe_db
1/3 PG Tips tea bag,772,raasipe_db
2/3 PG Tips tea bag,772,raasipe_db
3  PG Tips tea bag,772,raasipe_db
3 2/3 PG Tips tea bag,772,raasipe_db
4 2/3 PG Tips tea bag,772,raasipe_db
4 1/4 PG Tips tea bag,772,raasipe_db
"tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"1/8 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"1/4 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"1/2 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"3/4 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"1/3 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"2/3 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"2 1/3 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"2  tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"3 1/3 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
"3 1/4 tablespoons dried chamomile, or  chamomile tea bags",772,raasipe_db
2 1/3 bottle ruby port,773,raasipe_db
2 1/2 bottle ruby port,773,raasipe_db
1 1/3 bottle ruby port,773,raasipe_db
1 1/8 bottle ruby port,773,raasipe_db
ounce ruby port,773,raasipe_db
1/8 ounce ruby port,773,raasipe_db
1/4 ounce ruby port,773,raasipe_db
1/2 ounce ruby port,773,raasipe_db
3/4 ounce ruby port,773,raasipe_db
1/3 ounce ruby port,773,raasipe_db
2/3 ounce ruby port,773,raasipe_db
6 1/4 ounce ruby port,773,raasipe_db
6 1/8 ounce ruby port,773,raasipe_db
2 1/4 ounce ruby port,773,raasipe_db
2  ounce ruby port,773,raasipe_db
6  ounce ruby port,773,raasipe_db
6 3/4 ounce ruby port,773,raasipe_db
2 1/8 ounce ruby port,773,raasipe_db
2 2/3 ounce ruby port,773,raasipe_db
"ounces ruby port, preferably Six Grapes",773,raasipe_db
"1/8 ounces ruby port, preferably Six Grapes",773,raasipe_db
"1/4 ounces ruby port, preferably Six Grapes",773,raasipe_db
"1/2 ounces ruby port, preferably Six Grapes",773,raasipe_db
"3/4 ounces ruby port, preferably Six Grapes",773,raasipe_db
"1/3 ounces ruby port, preferably Six Grapes",773,raasipe_db
"2/3 ounces ruby port, preferably Six Grapes",773,raasipe_db
"1 2/3 ounces ruby port, preferably Six Grapes",773,raasipe_db
"1 1/2 ounces ruby port, preferably Six Grapes",773,raasipe_db
"2  ounces ruby port, preferably Six Grapes",773,raasipe_db
"2 1/8 ounces ruby port, preferably Six Grapes",773,raasipe_db
ounce  ruby port,773,raasipe_db
1/8 ounce  ruby port,773,raasipe_db
1/4 ounce  ruby port,773,raasipe_db
1/2 ounce  ruby port,773,raasipe_db
3/4 ounce  ruby port,773,raasipe_db
1/3 ounce  ruby port,773,raasipe_db
2/3 ounce  ruby port,773,raasipe_db
1 1/2 ounce  ruby port,773,raasipe_db
1  ounce  ruby port,773,raasipe_db
4  ounce  ruby port,773,raasipe_db
4 1/2 ounce  ruby port,773,raasipe_db
ounces ruby port,773,raasipe_db
1/8 ounces ruby port,773,raasipe_db
1/4 ounces ruby port,773,raasipe_db
1/2 ounces ruby port,773,raasipe_db
3/4 ounces ruby port,773,raasipe_db
1/3 ounces ruby port,773,raasipe_db
2/3 ounces ruby port,773,raasipe_db
2 2/3 ounces ruby port,773,raasipe_db
2 1/4 ounces ruby port,773,raasipe_db
3 1/3 ounces ruby port,773,raasipe_db
3  ounces ruby port,773,raasipe_db
1 1/8 ounces ruby port,773,raasipe_db
1 1/4 ounces ruby port,773,raasipe_db
ounces Mauro Vergano White Vermouth,775,raasipe_db
1/8 ounces Mauro Vergano White Vermouth,775,raasipe_db
1/4 ounces Mauro Vergano White Vermouth,775,raasipe_db
1/2 ounces Mauro Vergano White Vermouth,775,raasipe_db
3/4 ounces Mauro Vergano White Vermouth,775,raasipe_db
1/3 ounces Mauro Vergano White Vermouth,775,raasipe_db
2/3 ounces Mauro Vergano White Vermouth,775,raasipe_db
6 1/4 ounces Mauro Vergano White Vermouth,775,raasipe_db
6 3/4 ounces Mauro Vergano White Vermouth,775,raasipe_db
12 1/3 ounces Mauro Vergano White Vermouth,775,raasipe_db
12  ounces Mauro Vergano White Vermouth,775,raasipe_db
ounces sesame oil infused gin,776,raasipe_db
1/8 ounces sesame oil infused gin,776,raasipe_db
1/4 ounces sesame oil infused gin,776,raasipe_db
1/2 ounces sesame oil infused gin,776,raasipe_db
3/4 ounces sesame oil infused gin,776,raasipe_db
1/3 ounces sesame oil infused gin,776,raasipe_db
2/3 ounces sesame oil infused gin,776,raasipe_db
6 1/2 ounces sesame oil infused gin,776,raasipe_db
6 1/3 ounces sesame oil infused gin,776,raasipe_db
ounce sesame oil,776,raasipe_db
1/8 ounce sesame oil,776,raasipe_db
1/4 ounce sesame oil,776,raasipe_db
1/2 ounce sesame oil,776,raasipe_db
3/4 ounce sesame oil,776,raasipe_db
1/3 ounce sesame oil,776,raasipe_db
2/3 ounce sesame oil,776,raasipe_db
1 1/2 ounce sesame oil,776,raasipe_db
1 1/4 ounce sesame oil,776,raasipe_db
4 3/4 ounce sesame oil,776,raasipe_db
4 1/4 ounce sesame oil,776,raasipe_db
tablespoon cold Frangelico,777,raasipe_db
1/8 tablespoon cold Frangelico,777,raasipe_db
1/4 tablespoon cold Frangelico,777,raasipe_db
1/2 tablespoon cold Frangelico,777,raasipe_db
3/4 tablespoon cold Frangelico,777,raasipe_db
1/3 tablespoon cold Frangelico,777,raasipe_db
2/3 tablespoon cold Frangelico,777,raasipe_db
4  tablespoon cold Frangelico,777,raasipe_db
4 2/3 tablespoon cold Frangelico,777,raasipe_db
6 1/3 tablespoon cold Frangelico,777,raasipe_db
6 1/2 tablespoon cold Frangelico,777,raasipe_db
. ounces Frangelico or other hazelnut liqueur,777,raasipe_db
1/8 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
1/4 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
1/2 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
3/4 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
1/3 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
2/3 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
1 1/8 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
1 2/3 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
2 3/4 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
2 1/3 . ounces Frangelico or other hazelnut liqueur,777,raasipe_db
ounces  Frangelico,777,raasipe_db
1/8 ounces  Frangelico,777,raasipe_db
1/4 ounces  Frangelico,777,raasipe_db
1/2 ounces  Frangelico,777,raasipe_db
3/4 ounces  Frangelico,777,raasipe_db
1/3 ounces  Frangelico,777,raasipe_db
2/3 ounces  Frangelico,777,raasipe_db
12 2/3 ounces  Frangelico,777,raasipe_db
12 1/4 ounces  Frangelico,777,raasipe_db
2 2/3 ounces  Frangelico,777,raasipe_db
2 1/3 ounces  Frangelico,777,raasipe_db
ounces Frangelico,777,raasipe_db
1/8 ounces Frangelico,777,raasipe_db
1/4 ounces Frangelico,777,raasipe_db
1/2 ounces Frangelico,777,raasipe_db
3/4 ounces Frangelico,777,raasipe_db
1/3 ounces Frangelico,777,raasipe_db
2/3 ounces Frangelico,777,raasipe_db
1 1/3 ounces Frangelico,777,raasipe_db
1 3/4 ounces Frangelico,777,raasipe_db
6 2/3 ounces Frangelico,777,raasipe_db
6  ounces Frangelico,777,raasipe_db
4 2/3 ounces Frangelico,777,raasipe_db
4  ounces Frangelico,777,raasipe_db
ounces genever,779,raasipe_db
1/8 ounces genever,779,raasipe_db
1/4 ounces genever,779,raasipe_db
1/2 ounces genever,779,raasipe_db
3/4 ounces genever,779,raasipe_db
1/3 ounces genever,779,raasipe_db
2/3 ounces genever,779,raasipe_db
2 1/3 ounces genever,779,raasipe_db
2 3/4 ounces genever,779,raasipe_db
6  ounces genever,779,raasipe_db
6 1/4 ounces genever,779,raasipe_db
ounce Bols aged genever,779,raasipe_db
1/8 ounce Bols aged genever,779,raasipe_db
1/4 ounce Bols aged genever,779,raasipe_db
1/2 ounce Bols aged genever,779,raasipe_db
3/4 ounce Bols aged genever,779,raasipe_db
1/3 ounce Bols aged genever,779,raasipe_db
2/3 ounce Bols aged genever,779,raasipe_db
3 1/4 ounce Bols aged genever,779,raasipe_db
3 2/3 ounce Bols aged genever,779,raasipe_db
1 1/8 ounce Bols aged genever,779,raasipe_db
1 2/3 ounce Bols aged genever,779,raasipe_db
12 1/2 ounces genever,779,raasipe_db
12 1/4 ounces genever,779,raasipe_db
3  ounces genever,779,raasipe_db
3 3/4 ounces genever,779,raasipe_db
ounce Bols Genever,779,raasipe_db
1/8 ounce Bols Genever,779,raasipe_db
1/4 ounce Bols Genever,779,raasipe_db
1/2 ounce Bols Genever,779,raasipe_db
3/4 ounce Bols Genever,779,raasipe_db
1/3 ounce Bols Genever,779,raasipe_db
2/3 ounce Bols Genever,779,raasipe_db
4 2/3 ounce Bols Genever,779,raasipe_db
4 1/3 ounce Bols Genever,779,raasipe_db
1 1/3 ounce Bols Genever,779,raasipe_db
1 1/2 ounce Bols Genever,779,raasipe_db
ounce Heering cherry liqueur,780,raasipe_db
1/8 ounce Heering cherry liqueur,780,raasipe_db
1/4 ounce Heering cherry liqueur,780,raasipe_db
1/2 ounce Heering cherry liqueur,780,raasipe_db
3/4 ounce Heering cherry liqueur,780,raasipe_db
1/3 ounce Heering cherry liqueur,780,raasipe_db
2/3 ounce Heering cherry liqueur,780,raasipe_db
1  ounce Heering cherry liqueur,780,raasipe_db
1 1/4 ounce Heering cherry liqueur,780,raasipe_db
teaspoons Cherry Heering liqueur,780,raasipe_db
1/8 teaspoons Cherry Heering liqueur,780,raasipe_db
1/4 teaspoons Cherry Heering liqueur,780,raasipe_db
1/2 teaspoons Cherry Heering liqueur,780,raasipe_db
3/4 teaspoons Cherry Heering liqueur,780,raasipe_db
1/3 teaspoons Cherry Heering liqueur,780,raasipe_db
2/3 teaspoons Cherry Heering liqueur,780,raasipe_db
4 1/8 teaspoons Cherry Heering liqueur,780,raasipe_db
4 2/3 teaspoons Cherry Heering liqueur,780,raasipe_db
ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
1/8 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
1/4 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
1/2 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
3/4 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
1/3 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
2/3 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
4 2/3 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
4 3/4 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
6 1/2 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
6 1/3 ounce Cherry Heering or Bols Cherry Brandy,780,raasipe_db
. ounces Cherry Heering,780,raasipe_db
1/8 . ounces Cherry Heering,780,raasipe_db
1/4 . ounces Cherry Heering,780,raasipe_db
1/2 . ounces Cherry Heering,780,raasipe_db
3/4 . ounces Cherry Heering,780,raasipe_db
1/3 . ounces Cherry Heering,780,raasipe_db
2/3 . ounces Cherry Heering,780,raasipe_db
6 1/4 . ounces Cherry Heering,780,raasipe_db
6 2/3 . ounces Cherry Heering,780,raasipe_db
ounce Cherry Heering,780,raasipe_db
1/8 ounce Cherry Heering,780,raasipe_db
1/4 ounce Cherry Heering,780,raasipe_db
1/2 ounce Cherry Heering,780,raasipe_db
3/4 ounce Cherry Heering,780,raasipe_db
1/3 ounce Cherry Heering,780,raasipe_db
2/3 ounce Cherry Heering,780,raasipe_db
2 1/8 ounce Cherry Heering,780,raasipe_db
2 1/2 ounce Cherry Heering,780,raasipe_db
4 2/3 ounce Cherry Heering,780,raasipe_db
4 3/4 ounce Cherry Heering,780,raasipe_db
ounces Cherry Heering,780,raasipe_db
1/8 ounces Cherry Heering,780,raasipe_db
1/4 ounces Cherry Heering,780,raasipe_db
1/2 ounces Cherry Heering,780,raasipe_db
3/4 ounces Cherry Heering,780,raasipe_db
1/3 ounces Cherry Heering,780,raasipe_db
2/3 ounces Cherry Heering,780,raasipe_db
3 1/3 ounces Cherry Heering,780,raasipe_db
3 1/2 ounces Cherry Heering,780,raasipe_db
ounces Coco Lopez coconut cream,781,raasipe_db
1/8 ounces Coco Lopez coconut cream,781,raasipe_db
1/4 ounces Coco Lopez coconut cream,781,raasipe_db
1/2 ounces Coco Lopez coconut cream,781,raasipe_db
3/4 ounces Coco Lopez coconut cream,781,raasipe_db
1/3 ounces Coco Lopez coconut cream,781,raasipe_db
2/3 ounces Coco Lopez coconut cream,781,raasipe_db
6  ounces Coco Lopez coconut cream,781,raasipe_db
